surveyid,country,year,sex,agegr,prev,se,ci_l,ci_u,var,n,deff,deff15to49,ISO
BF2003DHS,Burkina Faso,2003,male,25-29,0.027975425322505,0.00926692628782492,0.0144928526717268,0.0533220768609718,8.58759228239806e-05,399,1.26005751787417,1.79764883966216,BF
BF2003DHS,Burkina Faso,2003,male,30-34,0.0377268006350855,0.0139949337906094,0.0180072756900604,0.0773401569792566,0.000195858171803541,363,1.95839347763598,1.79764883966216,BF
BF2003DHS,Burkina Faso,2003,male,35-39,0.0296570090824084,0.0116033682302675,0.0136158775934777,0.0633821570884721,0.000134638154287182,336,1.57200818675257,1.79764883966216,BF
BF2003DHS,Burkina Faso,2003,male,40-44,0.0205849506849014,0.00892434529124861,0.00869440375336176,0.0479505272054906,7.96439388774312e-05,272,1.0744965628522,1.79764883966216,BF
BF2003DHS,Burkina Faso,2003,male,45-49,0.0213193057860333,0.0102857207501024,0.00815933870272253,0.0545375123409444,0.000105796051349087,230,1.16622732972445,1.79764883966216,BF
BF2003DHS,Burkina Faso,2003,male,50-54,0.0277524196587076,0.0150423028901548,0.00939123322940104,0.0791442069318309,0.000226270876239158,216,1.81135963178416,1.79764883966216,BF
BF2003DHS,Burkina Faso,2003,male,55-59,0.0256856291490939,0.0159179773734832,0.00742129061907667,0.0850483442455956,0.000253382003662722,171,1.73134078698063,1.79764883966216,BF
BF2003DHS,Burkina Faso,2003,female,15-19,0.00892781215282504,0.00340188570742499,0.00421019462092464,0.0188316572483906,1.15728263663824e-05,947,1.23862283848122,1.79764883966216,BF
BF2003DHS,Burkina Faso,2003,female,20-24,0.0179940666917653,0.0058203617863685,0.0094929045788898,0.033848101528558,3.38766113242187e-05,757,1.45128398652437,1.79764883966216,BF
BF2003DHS,Burkina Faso,2003,female,25-29,0.0248071823935177,0.00677418266829745,0.014449622000598,0.0422706597812049,4.58895508234615e-05,642,1.21781382791296,1.79764883966216,BF
BF2003DHS,Burkina Faso,2003,female,30-34,0.0243351871375703,0.00772555520937394,0.0129714081664345,0.0451984775438299,5.96842032930848e-05,519,1.30464221156107,1.79764883966216,BF
BF2003DHS,Burkina Faso,2003,female,35-39,0.0360838686276788,0.0105876445182648,0.0201407200472908,0.0638253607891761,0.000112098216445142,520,1.67590618994936,1.79764883966216,BF
BF2003DHS,Burkina Faso,2003,female,40-44,0.0072717647855011,0.00340429823696416,0.00288358990693149,0.0182157610053146,1.15892464861973e-05,430,0.690324772483294,1.79764883966216,BF
BF2003DHS,Burkina Faso,2003,female,45-49,0.00893985321937731,0.00371915996361993,0.00392686339012927,0.020222445453115,1.38321508349934e-05,374,0.583889839102501,1.79764883966216,BF
BF2010DHS,Burkina Faso,2010,male,15-19,0.00430657850416405,0.00212434519070227,0.00163126479957387,0.0113197240196916,4.51284248925985e-06,1459,1.53549165847123,1.72606651743757,BF
BF2010DHS,Burkina Faso,2010,male,20-24,0.00493113945046223,0.00302367552161426,0.00147372075770956,0.0163668741028973,9.14261366000924e-06,982,1.82970652075031,1.72606651743757,BF
BF2010DHS,Burkina Faso,2010,male,25-29,0.00538987231966839,0.00318029946158971,0.00168550919733733,0.0170961563959847,1.01143046653878e-05,879,1.65841627847365,1.72606651743757,BF
BF2010DHS,Burkina Faso,2010,male,30-34,0.0106205999427208,0.00370239594455393,0.00534210237663533,0.0210046065020406,1.37077357302494e-05,907,1.18320799737849,1.72606651743757,BF
BF2010DHS,Burkina Faso,2010,male,35-39,0.0123442056750297,0.00414541787530386,0.00636475456380381,0.0238065403584155,1.71844893608888e-05,770,1.08532196278957,1.72606651743757,BF
BF2010DHS,Burkina Faso,2010,male,40-44,0.0137202038677127,0.00458376827256826,0.0070960362071748,0.0263638580223489,2.10109315766035e-05,690,1.07135573289744,1.72606651743757,BF
BF2010DHS,Burkina Faso,2010,male,45-49,0.0105185382096853,0.00413595401755533,0.00484157353280666,0.022700162846763,1.7106115635332e-05,579,0.951627352276535,1.72606651743757,BF
BF2010DHS,Burkina Faso,2010,male,50-54,0.014972799331601,0.00639679321500654,0.00643063972994807,0.0344683187901622,4.09189634355537e-05,441,1.22352257144683,1.72606651743757,BF
BF2010DHS,Burkina Faso,2010,male,55-59,0.00568089175146775,0.00490643747241179,0.00103041242407218,0.0306755120990232,2.40731286706866e-05,327,1.39359952728248,1.72606651743757,BF
BF2010DHS,Burkina Faso,2010,female,15-19,0.00146996399555159,0.00146316883485906,0.000207626346336871,0.0103278479845328,2.14086303930282e-06,1631,2.37889358312097,1.72606651743757,BF
BF2010DHS,Burkina Faso,2010,female,20-24,0.00360280140195041,0.00160197364379383,0.00150239578693024,0.00861431924084729,2.56631955541009e-06,1586,1.13381212068703,1.72606651743757,BF
BF2010DHS,Burkina Faso,2010,female,25-29,0.0116252955530317,0.00304107774955276,0.00694438815678125,0.0193997592184099,9.24815387882488e-06,1458,1.17351040989336,1.72606651743757,BF
BF2010DHS,Burkina Faso,2010,female,30-34,0.0235476243708079,0.00457714652683982,0.0160470469184167,0.0344313792994729,2.09502703281619e-05,1279,1.16536510562475,1.72606651743757,BF
BF2010DHS,Burkina Faso,2010,female,35-39,0.0173863652007736,0.00470334173921182,0.010194685697945,0.0295000980378035,2.21214235158121e-05,993,1.28579204654499,1.72606651743757,BF
BF2010DHS,Burkina Faso,2010,female,40-44,0.0200504920903594,0.00532863450255659,0.0118622805639934,0.0336980533592135,2.83943456618365e-05,752,1.0867282843287,1.72606651743757,BF
BF2010DHS,Burkina Faso,2010,female,45-49,0.0165425517692631,0.00550162817669168,0.0085751331118074,0.0316762229178773,3.02679125945678e-05,647,1.2037288669955,1.72606651743757,BF
BJ2006DHS,Benin,2006,male,15-19,0,0,,,0,887,1.2,1.2,BJ
BJ2006DHS,Benin,2006,male,20-24,0.007,0.00371925205127261,0.00246392442510429,0.0197218714655501,1.38328358208955e-05,603,1.2,1.2,BJ
BJ2006DHS,Benin,2006,male,25-29,0.007,0.00365613288767076,0.00250805801484625,0.0193807165620166,1.33673076923077e-05,624,1.2,1.2,BJ
BJ2006DHS,Benin,2006,male,30-34,0.013,0.00521570067861496,0.00590266816603827,0.0283874291715541,2.72035335689046e-05,566,1.2,1.2,BJ
BJ2006DHS,Benin,2006,male,35-39,0.016,0.00583973690124926,0.00779827732390084,0.0325448236243104,3.41025270758123e-05,554,1.2,1.2,BJ
BJ2006DHS,Benin,2006,male,40-44,0.004,0.00347897846202596,0.000724743990468699,0.0217545278940566,1.21032911392405e-05,395,1.2,1.2,BJ
BJ2006DHS,Benin,2006,male,45-49,0.018,0.00814156004706715,0.00737704054112561,0.043253481635147,6.6285e-05,320,1.2,1.2,BJ
BJ2006DHS,Benin,2006,female,15-19,0.004,0.00237439167979013,0.00124726279343992,0.0127505297949314,5.6377358490566e-06,848,1.2,1.2,BJ
BJ2006DHS,Benin,2006,female,20-24,0.015,0.00445333748609969,0.00836461801168977,0.0267569897265208,1.98322147651007e-05,894,1.2,1.2,BJ
BJ2006DHS,Benin,2006,female,25-29,0.018,0.00450315377057603,0.0110027996099718,0.0293151515822969,2.02783938814532e-05,1046,1.2,1.2,BJ
BJ2006DHS,Benin,2006,female,30-34,0.019,0.00526786220476929,0.0110079357731743,0.0326032381518291,2.77503722084367e-05,806,1.2,1.2,BJ
BJ2006DHS,Benin,2006,female,35-39,0.014,0.00524124477258687,0.00670097761877357,0.0290172075185387,2.74706467661692e-05,603,1.2,1.2,BJ
BJ2006DHS,Benin,2006,female,40-44,0.025,0.00809833067003661,0.0131936453166212,0.0468694964258662,6.55829596412556e-05,446,1.2,1.2,BJ
BJ2006DHS,Benin,2006,female,45-49,0.014,0.00659372166187887,0.00553666966073565,0.0349457317156006,4.34771653543307e-05,381,1.2,1.2,BJ
BJ2012DHS,Benin,2011,male,15-19,0.006,0.00286320417440494,0.00235015853845689,0.0152315754006451,8.1979381443299e-06,873,1.2,1.2,BJ
BJ2012DHS,Benin,2011,male,20-24,0.005,0.00321105603018937,0.00141622829532633,0.0174936506623847,1.03108808290155e-05,579,1.2,1.2,BJ
BJ2012DHS,Benin,2011,male,25-29,0.012,0.00493575159784368,0.00534239032732241,0.0267312565078381,2.43616438356164e-05,584,1.2,1.2,BJ
BJ2012DHS,Benin,2011,male,30-34,0.016,0.0060334328651878,0.00761390006613552,0.0333126590689517,3.64023121387283e-05,519,1.2,1.2,BJ
BJ2012DHS,Benin,2011,male,35-39,0.006,0.00354031077029442,0.00188218352243695,0.0189556299805347,1.25338003502627e-05,571,1.2,1.2,BJ
BJ2012DHS,Benin,2011,male,40-44,0.013,0.00598393197324845,0.00525252659850814,0.0318095679352847,3.58074418604651e-05,430,1.2,1.2,BJ
BJ2012DHS,Benin,2011,male,45-49,0.013,0.00679984101562955,0.00463990065513683,0.0358802072848915,4.62378378378378e-05,333,1.2,1.2,BJ
BJ2012DHS,Benin,2011,female,15-19,0.001,0.00120398371399077,9.4305039144836e-05,0.0105124393837503,1.44957678355502e-06,827,1.2,1.2,BJ
BJ2012DHS,Benin,2011,female,20-24,0.012,0.00420660461513317,0.00602264969237413,0.0237678871931649,1.76955223880597e-05,804,1.2,1.2,BJ
BJ2012DHS,Benin,2011,female,25-29,0.019,0.00489622204905964,0.01144161632835,0.0313929239294562,2.39729903536977e-05,933,1.2,1.2,BJ
BJ2012DHS,Benin,2011,female,30-34,0.024,0.00586556868179312,0.0148294399089911,0.0386193450121432,3.44048959608323e-05,817,1.2,1.2,BJ
BJ2012DHS,Benin,2011,female,35-39,0.015,0.00536492940610289,0.00741894953235827,0.030092880955618,2.87824675324675e-05,616,1.2,1.2,BJ
BJ2012DHS,Benin,2011,female,40-44,0.017,0.00632663791483196,0.00816726055368287,0.0350476345136087,4.00263473053892e-05,501,1.2,1.2,BJ
BJ2012DHS,Benin,2011,female,45-49,0.013,0.00692577469603126,0.00455189992079786,0.03655163111799,4.79663551401869e-05,321,1.2,1.2,BJ
BU2010DHS,Burundi,2010,male,15-19,0.00285313287195154,0.00210655232741218,0.00066582116492912,0.0121387738726065,4.43756270812569e-06,890,1.38820429354909,1.27265537353165,BU
BU2010DHS,Burundi,2010,male,20-24,0.00120951526882941,0.000909712450188906,0.000274837649268495,0.00530600690757326,8.27576742028703e-07,734,0.502826994915204,1.27265537353165,BU
BU2010DHS,Burundi,2010,male,25-29,0.00613296876549479,0.003646289895934,0.0018963685296524,0.0196480675468124,1.32954300051904e-05,556,1.21276915380277,1.27265537353165,BU
BU2010DHS,Burundi,2010,male,30-34,0.0143457514833856,0.00599713455875669,0.00626897786526054,0.0324882102493555,3.59656229158338e-05,451,1.14713948105773,1.27265537353165,BU
BU2010DHS,Burundi,2010,male,35-39,0.0146120886148636,0.00561445983498592,0.00682635667313055,0.031000582898877,3.15221592386701e-05,377,0.825349288790117,1.27265537353165,BU
BU2010DHS,Burundi,2010,male,40-44,0.0334256712877758,0.0106585142479182,0.0177245375978121,0.0621554215652195,0.000113603925973076,331,1.16387392754809,1.27265537353165,BU
BU2010DHS,Burundi,2010,male,45-49,0.0206501364919402,0.00713164208977697,0.0104053369250533,0.0405681718935576,5.08603188966785e-05,292,0.734346681492861,1.27265537353165,BU
BU2010DHS,Burundi,2010,male,50-54,0.0194518932503036,0.00791248931562339,0.00867062137510943,0.0430566206880366,6.26074871698542e-05,279,0.915798005657095,1.27265537353165,BU
BU2010DHS,Burundi,2010,male,55-59,0.0159863057524008,0.0104042675654599,0.00436175380149714,0.0568234209179374,0.000108248783573681,168,1.15606711887232,1.27265537353165,BU
BU2010DHS,Burundi,2010,female,15-19,0.00245846607565834,0.00102925978535943,0.00107808717616614,0.00559637520937714,1.05937570575814e-06,1128,0.487263524077845,1.27265537353165,BU
BU2010DHS,Burundi,2010,female,20-24,0.0148933559079682,0.00426836993934557,0.0084570273066257,0.0260991985270273,1.82189819391089e-05,876,1.08780836791151,1.27265537353165,BU
BU2010DHS,Burundi,2010,female,25-29,0.0117045578757553,0.00344572131918596,0.0065465111795249,0.0208414103916052,1.18729954094926e-05,787,0.807780242106227,1.27265537353165,BU
BU2010DHS,Burundi,2010,female,30-34,0.0261794102559024,0.00691097659347802,0.0155204130923412,0.043832788380275,4.7761597475601e-05,548,1.02664569637984,1.27265537353165,BU
BU2010DHS,Burundi,2010,female,35-39,0.0373444112354822,0.00894679139938057,0.0232081688987225,0.059566050053794,8.00450763440302e-05,475,1.0576249303765,1.27265537353165,BU
BU2010DHS,Burundi,2010,female,40-44,0.0330568339107105,0.00988793156763312,0.0182374718836283,0.0591920536933787,9.77711906861956e-05,356,1.08892682891439,1.27265537353165,BU
BU2010DHS,Burundi,2010,female,45-49,0.0242601748052326,0.00715717806997491,0.013511577248123,0.0431850746548019,5.12251979253298e-05,339,0.733593350729991,1.27265537353165,BU
BU2016DHS,Burundi,2016,male,15-19,2.76537506919823e-12,0,2.59097721680886e-12,2.95151158556373e-12,0,1639,0,2.00131560238041,BU
BU2016DHS,Burundi,2016,male,20-24,0.00207045135509094,0.00155942563225707,0.000470514755845533,0.0090614848503668,2.43180830254035e-06,1154,1.35822034690278,2.00131560238041,BU
BU2016DHS,Burundi,2016,male,25-29,0.00296459583401646,0.00195233700124319,0.000811078710141302,0.0107743187202829,3.81161976642323e-06,1008,1.29985236428861,2.00131560238041,BU
BU2016DHS,Burundi,2016,male,30-34,0.00665461880531137,0.00281947958112173,0.00288819820327055,0.0152575684539617,7.94946510836237e-06,918,1.10396963706115,2.00131560238041,BU
BU2016DHS,Burundi,2016,male,35-39,0.0142092903783828,0.00557114677434171,0.0065507702239012,0.0305461028074754,3.1037676381258e-05,738,1.6352661689442,2.00131560238041,BU
BU2016DHS,Burundi,2016,male,40-44,0.0189538111952032,0.00687965518869553,0.0092449717686783,0.0384628068557153,4.73296555153453e-05,593,1.50939195798353,2.00131560238041,BU
BU2016DHS,Burundi,2016,male,45-49,0.0148234642235969,0.0063481701541683,0.00635505003053122,0.0341881868419194,4.02992643062732e-05,471,1.29973332952691,2.00131560238041,BU
BU2016DHS,Burundi,2016,male,50-54,0.00732940423510578,0.00367523401497835,0.00272451232088613,0.0195646624110363,1.35073450648539e-05,469,0.870700923188871,2.00131560238041,BU
BU2016DHS,Burundi,2016,male,55-59,0.0235478548466655,0.0127885869172776,0.00799638364435303,0.0672923860379784,0.000163547955340764,363,2.5819595258981,2.00131560238041,BU
BU2016DHS,Burundi,2016,female,15-19,0.00111238793412652,0.0006867104199706,0.000330567080266088,0.00373637424517905,4.71571200896198e-07,1943,0.824607306483968,2.00131560238041,BU
BU2016DHS,Burundi,2016,female,20-24,0.00514886280082466,0.00170996220537014,0.00267876689296471,0.00987408829431685,2.92397074379432e-06,1626,0.928162769297723,2.00131560238041,BU
BU2016DHS,Burundi,2016,female,25-29,0.00950594211091418,0.00275591610044142,0.00537070772216684,0.0167714567273109,7.59507355267227e-06,1459,1.17690182481659,2.00131560238041,BU
BU2016DHS,Burundi,2016,female,30-34,0.0178878861032631,0.00428184040408415,0.0111563883778628,0.0285636845666182,1.83341572460475e-05,1179,1.2304236442127,2.00131560238041,BU
BU2016DHS,Burundi,2016,female,35-39,0.0267613181236533,0.00579487459592781,0.0174468823838605,0.0408417866585382,3.35805715825295e-05,949,1.22356609431169,2.00131560238041,BU
BU2016DHS,Burundi,2016,female,40-44,0.0180299358209132,0.00498443560164665,0.010445984354434,0.0309477578610156,2.48445982669626e-05,761,1.06788431163181,2.00131560238041,BU
BU2016DHS,Burundi,2016,female,45-49,0.0281685903846162,0.00743674227689991,0.0167021629276306,0.0471296844534869,5.53051356930304e-05,575,1.16165525402572,2.00131560238041,BU
BW2004BAIS,Botswana,2004,male,10-14,0.0385809047412072,0.0072679992946589,0.0265593208183949,0.0557323027405882,5.28238137471623e-05,801,1.14071490853636,1.40805298801846,BW
BW2004BAIS,Botswana,2004,male,15-19,0.0321040058129958,0.00733739377220578,0.0204120550987472,0.0501502035166342,5.38373473684042e-05,774,1.34102445082257,1.40805298801846,BW
BW2004BAIS,Botswana,2004,male,20-24,0.0906484388313861,0.0113818408724438,0.0705957739263059,0.115688039812768,0.000129546301645633,639,1.00423124936052,1.40805298801846,BW
BW2004BAIS,Botswana,2004,male,25-29,0.230677373451447,0.019101907420484,0.195225676915323,0.270403768759574,0.000364882867100742,579,1.19047020952321,1.40805298801846,BW
BW2004BAIS,Botswana,2004,male,30-34,0.363755005487181,0.02407024610366,0.317777233601015,0.412364154747406,0.000579376747490762,490,1.22665881630592,1.40805298801846,BW
BW2004BAIS,Botswana,2004,male,35-39,0.342105742556364,0.0275549124477507,0.289959629436189,0.398368290151274,0.000759273200003207,335,1.13012483297906,1.40805298801846,BW
BW2004BAIS,Botswana,2004,male,40-44,0.336577896009707,0.0312592398439601,0.277872577235894,0.400801962145336,0.000977140075622222,286,1.25154747969968,1.40805298801846,BW
BW2004BAIS,Botswana,2004,male,45-49,0.319318895321802,0.0355517560661751,0.2533687527024,0.393390661563219,0.00126392735938882,210,1.22116147950177,1.40805298801846,BW
BW2004BAIS,Botswana,2004,male,50-54,0.226283091036715,0.0332548552241244,0.167088831642993,0.298921880285419,0.00110588539597747,171,1.08012008669402,1.40805298801846,BW
BW2004BAIS,Botswana,2004,male,55-59,0.0979154588432175,0.0328977620279743,0.0491141058086588,0.185735775481978,0.00108226274644923,136,1.66637642935625,1.40805298801846,BW
BW2004BAIS,Botswana,2004,male,60-64,0.159252698461552,0.0384105502799272,0.0961627613964593,0.252185374072528,0.00147537037280681,104,1.14599339695204,1.40805298801846,BW
BW2004BAIS,Botswana,2004,female,5-9,5.82446133165383e-11,0,,,0,2,0,1.40805298801846,BW
BW2004BAIS,Botswana,2004,female,10-14,0.0386460394875818,0.00682047370870697,0.0272441581042979,0.0545520917647587,4.65188616111631e-05,835,1.04550771209742,1.40805298801846,BW
BW2004BAIS,Botswana,2004,female,15-19,0.100277024615688,0.0114395927756126,0.0799001561444978,0.125143780238604,0.000130864282871848,826,1.19809409280614,1.40805298801846,BW
BW2004BAIS,Botswana,2004,female,20-24,0.264016292936881,0.0164071477351474,0.233024081209145,0.297531444184998,0.000269194496802952,889,1.23159809714435,1.40805298801846,BW
BW2004BAIS,Botswana,2004,female,25-29,0.408897345351259,0.0189386145576636,0.372215441858794,0.446622445267555,0.000358671121363749,726,1.0773475552393,1.40805298801846,BW
BW2004BAIS,Botswana,2004,female,30-34,0.441238063573559,0.0228181213337183,0.396900446805836,0.486532980483615,0.00052066666120029,566,1.19529861896597,1.40805298801846,BW
BW2004BAIS,Botswana,2004,female,35-39,0.378644668465253,0.0232176701366471,0.334102898266339,0.425331702642285,0.000539060206574155,463,1.06083145631719,1.40805298801846,BW
BW2004BAIS,Botswana,2004,female,40-44,0.278987452409892,0.0239341852645461,0.234340511218122,0.328491180513117,0.000572845224277614,425,1.21031588426363,1.40805298801846,BW
BW2004BAIS,Botswana,2004,female,45-49,0.285055785392046,0.0253748155021943,0.237724517210529,0.337636699506603,0.0006438812617704,324,1.02364361243675,1.40805298801846,BW
BW2004BAIS,Botswana,2004,female,50-54,0.189957323833714,0.0226124951057499,0.149183357436499,0.238748246661009,0.000511324934907563,235,0.780909833612866,1.40805298801846,BW
BW2004BAIS,Botswana,2004,female,55-59,0.15504521967681,0.0305879701805987,0.103460228643784,0.225870523065458,0.000935623919769197,182,1.29981294019728,1.40805298801846,BW
BW2004BAIS,Botswana,2004,female,60-64,0.0945534711158032,0.0276900063078102,0.0517310870360288,0.16659608210911,0.000766736449326568,101,0.904538795258647,1.40805298801846,BW
BW2004BAIS,Botswana,2004,female,65+,0.112188653356249,0.11929169093412,,,0.0142305075259216,4,0.571492788307179,1.40805298801846,BW
BW2008BAIS,Botswana,2008,male,0-4,0.0118171933474339,0.00610878132983474,0.00423180272944699,0.0325546749675808,3.73172093357375e-05,291,0.929930545183334,1.66774547762482,BW
BW2008BAIS,Botswana,2008,male,5-9,0.0367987894038322,0.00699107128819121,0.0252548103508912,0.0533308188145976,4.88750777565715e-05,788,1.08658355394821,1.66774547762482,BW
BW2008BAIS,Botswana,2008,male,10-14,0.0447742281653728,0.00866362481072526,0.0304977337065136,0.0652837660692078,7.50583948610143e-05,894,1.56892669425122,1.66774547762482,BW
BW2008BAIS,Botswana,2008,male,15-19,0.0270720624617204,0.0066237823910841,0.016677976836782,0.0436563782462357,4.38744931644358e-05,730,1.21599826421074,1.66774547762482,BW
BW2008BAIS,Botswana,2008,male,20-24,0.0618543318757954,0.0107478997063197,0.0437849833075724,0.0867044518948173,0.000115517348097107,646,1.28599514969335,1.66774547762482,BW
BW2008BAIS,Botswana,2008,male,25-29,0.140119613960372,0.0147762877951671,0.113480501687846,0.171800291691511,0.000218338681005604,682,1.23588505956427,1.66774547762482,BW
BW2008BAIS,Botswana,2008,male,30-34,0.24919373737054,0.0208056639442102,0.210505286490305,0.292359578057778,0.000432875652159407,557,1.28870449666847,1.66774547762482,BW
BW2008BAIS,Botswana,2008,male,35-39,0.360803885165218,0.0256900265991852,0.311870352933492,0.412809317244944,0.000659977466666845,447,1.27917893495733,1.66774547762482,BW
BW2008BAIS,Botswana,2008,male,40-44,0.430053195592117,0.0333484946773599,0.365835249154813,0.496714409443286,0.0011121220972459,318,1.44285632600418,1.66774547762482,BW
BW2008BAIS,Botswana,2008,male,45-49,0.327692327158103,0.0300090384547675,0.271386835481259,0.389435860165062,0.000900542388979713,272,1.11183085904079,1.66774547762482,BW
BW2008BAIS,Botswana,2008,male,50-54,0.26636134682521,0.0317237915180441,0.208422862236755,0.333617828222546,0.00100639894828033,219,1.12787477046626,1.66774547762482,BW
BW2008BAIS,Botswana,2008,male,55-59,0.219058673050312,0.0352436108607133,0.157147419600256,0.296772812423323,0.00124211210650139,172,1.248850301452,1.66774547762482,BW
BW2008BAIS,Botswana,2008,male,60-64,0.203324968417215,0.0370885590216927,0.139084476433542,0.287333959693899,0.00137556121030558,126,1.06998711025605,1.66774547762482,BW
BW2008BAIS,Botswana,2008,male,65+,0.125231785949478,0.0216975096071027,0.0882712444805208,0.174702823087264,0.000470781923150313,394,1.69320067285719,1.66774547762482,BW
BW2008BAIS,Botswana,2008,female,0-4,0.0159925950525888,0.00821670712501111,0.00575087701173232,0.0436725842111616,6.75142759782083e-05,275,1.17980708860799,1.66774547762482,BW
BW2008BAIS,Botswana,2008,female,5-9,0.0429961753757998,0.00767112348701252,0.0301828251287788,0.0609074849950613,5.88461355529951e-05,809,1.15697232424469,1.66774547762482,BW
BW2008BAIS,Botswana,2008,female,10-14,0.0358761535753225,0.00644119923558968,0.0251406434786609,0.0509562999044228,4.14890475925611e-05,877,1.05194821163414,1.66774547762482,BW
BW2008BAIS,Botswana,2008,female,15-19,0.0496299146705831,0.0083685212520981,0.0355195391957315,0.0689450315451482,7.00321479468176e-05,772,1.14624765697233,1.66774547762482,BW
BW2008BAIS,Botswana,2008,female,20-24,0.138514051679707,0.0130508480809813,0.114773568454682,0.166242962905318,0.000170324635632854,796,1.13618357105406,1.66774547762482,BW
BW2008BAIS,Botswana,2008,female,25-29,0.298267701592364,0.0161149175017034,0.267560874703316,0.330906481660415,0.000259690566086705,865,1.07323440566471,1.66774547762482,BW
BW2008BAIS,Botswana,2008,female,30-34,0.464672179181281,0.0200434145481121,0.42553148243409,0.504252916573409,0.000401738466747472,721,1.16442681256702,1.66774547762482,BW
BW2008BAIS,Botswana,2008,female,35-39,0.447401628297947,0.0227956368021211,0.403067544899264,0.492588107638006,0.000519641057214219,540,1.13498482841245,1.66774547762482,BW
BW2008BAIS,Botswana,2008,female,40-44,0.388333265727101,0.025338382948405,0.339738233042587,0.439254936745938,0.000642033650440023,454,1.22714021000913,1.66774547762482,BW
BW2008BAIS,Botswana,2008,female,45-49,0.338357984826645,0.0252197774889454,0.290555179222705,0.389705297545857,0.000636037176591918,425,1.20745770077,1.66774547762482,BW
BW2008BAIS,Botswana,2008,female,50-54,0.228902058232979,0.022459993433744,0.187610710565502,0.276191609845332,0.000504451305043824,332,0.948851158007789,1.66774547762482,BW
BW2008BAIS,Botswana,2008,female,55-59,0.212165697010598,0.0271304381747817,0.163460552334082,0.270687265119828,0.000736060675555653,247,1.08767842572758,1.66774547762482,BW
BW2008BAIS,Botswana,2008,female,60-64,0.198086591990748,0.0410654374213884,0.12877716317471,0.292188549039278,0.00168637015060997,161,1.70921315741929,1.66774547762482,BW
BW2008BAIS,Botswana,2008,female,65+,0.0902981676676895,0.0126096799259456,0.068323255218079,0.118442384831521,0.000159004027834796,533,1.03170925808967,1.66774547762482,BW
BW2013BAIS,Botswana,2013,male,0-4,0.032808784596496,0.00869540879998129,0.0193707242946644,0.0550459394414368,7.56101341987921e-05,843,2.00865383345569,3.74955924613519,BW
BW2013BAIS,Botswana,2013,male,5-9,0.034999478345656,0.0127641337333947,0.0168984012254399,0.0710878644942672,0.000162923109963983,380,1.83306205998116,3.74955924613519,BW
BW2013BAIS,Botswana,2013,male,10-14,0.0453717613386987,0.0138511922748042,0.0246107890510073,0.0821707111848568,0.000191855527433596,301,1.33327856034519,3.74955924613519,BW
BW2013BAIS,Botswana,2013,male,15-19,0.0285712354886057,0.0104947664547082,0.0137493761458325,0.0584245717289798,0.000110140122938868,395,1.56748239860003,3.74955924613519,BW
BW2013BAIS,Botswana,2013,male,20-24,0.0499021374383373,0.016745557932707,0.0254997526433594,0.0953713515151222,0.000280413710477647,442,2.61417119174217,3.74955924613519,BW
BW2013BAIS,Botswana,2013,male,25-29,0.131726103050825,0.0221245682057541,0.0938555536971765,0.181811389027986,0.000489496518291066,415,1.77610695483261,3.74955924613519,BW
BW2013BAIS,Botswana,2013,male,30-34,0.269166395394878,0.0350718028564997,0.205769409041556,0.343644599575256,0.00123003135560518,393,2.45736340087376,3.74955924613519,BW
BW2013BAIS,Botswana,2013,male,35-39,0.344487482989253,0.0366061508883248,0.276137734470729,0.419940431590262,0.0013400102828588,285,1.69121396344259,3.74955924613519,BW
BW2013BAIS,Botswana,2013,male,40-44,0.437545646835182,0.0437547082109127,0.353704229468732,0.525113425900216,0.00191447449062211,244,1.89814226953513,3.74955924613519,BW
BW2013BAIS,Botswana,2013,male,45-49,0.430433912874692,0.0527214442533064,0.330321484871748,0.536576880691963,0.00277955068415449,176,1.99543075511354,3.74955924613519,BW
BW2013BAIS,Botswana,2013,male,50-54,0.318124941759236,0.0641352593700884,0.20586041874381,0.456424926461606,0.00411333149446851,145,2.74953459158509,3.74955924613519,BW
BW2013BAIS,Botswana,2013,male,55-59,0.334602628891996,0.0786792325120519,0.198793857040138,0.504741943481532,0.00619042162868553,121,3.36430352473848,3.74955924613519,BW
BW2013BAIS,Botswana,2013,male,60-64,0.18597038559571,0.0716326578038667,0.0801547025902432,0.374590863442894,0.00513123766404587,74,2.50824441416499,3.74955924613519,BW
BW2013BAIS,Botswana,2013,male,65+,0.0983655008839856,0.033036046136736,0.0493567404641682,0.186491056081608,0.00109138034434855,175,2.15348002701585,3.74955924613519,BW
BW2013BAIS,Botswana,2013,female,0-4,0.029474924799578,0.00608291669438845,0.0195768921258375,0.0441520132082019,3.70018755108697e-05,881,1.13956782768492,3.74955924613519,BW
BW2013BAIS,Botswana,2013,female,5-9,0.0527176365422811,0.0125579295989019,0.0327345762425055,0.0838421147536147,0.000157701595810976,383,1.20948219325849,3.74955924613519,BW
BW2013BAIS,Botswana,2013,female,10-14,0.0439770694162657,0.0122615697432707,0.0251795213150483,0.075717756321988,0.00015034609256909,313,1.11928810599299,3.74955924613519,BW
BW2013BAIS,Botswana,2013,female,15-19,0.063991887500977,0.0137110009068859,0.0417039884297029,0.0969856248168987,0.000187991545868626,458,1.43747156982575,3.74955924613519,BW
BW2013BAIS,Botswana,2013,female,20-24,0.147063351645409,0.0195559796233666,0.112526032196752,0.189932468049254,0.000382436339029529,550,1.67687467888927,3.74955924613519,BW
